Station_id,River_name,Latitude,Longitude,NMI,R_Squared,MAE,RMSE,NSE,pBias
2999200,NADYM,65.62,72.67,0.7946243982269277,0.9566235557901301,94.64810139340524,134.0330088976617,0.9566235557901301,-16.261016787845577
2427700,MINAB RUDKHANEH-YE,27.2725,57.191389,0.81365498259282,-0.22320914399713154,15.480306098414843,60.638361859252825,-0.22320914399713154,-126.38924443980473
2909160,YENISEY,51.72,94.4,0.7303160932764832,0.9518732544796212,167.45613991740473,233.3612040360662,0.9518732544796212,-11.672270548070387
2910310,CHULYM,57.77999878,85.15000153,0.7796033981795619,0.9803478024187366,121.12500838367234,133.7067083660387,0.9803478024187366,-13.91318563107139
2903428,LENA,60.48,120.7,0.7857901554079054,0.9827417918908481,750.8639807077784,1034.4519482054736,0.9827417918908481,-6.7474697280741385
2418700,KASHAF RUD,36.251667,59.645278,0.5948320739538319,0.41813094043182,0.7789324108304702,3.3266318128113768,0.41813094043182,-20.28549907791697
2588100,KYUOTA GAWA,34.46,132.5,0.8728103645554294,0.4138868760811313,21.083662302546735,79.01493824902268,0.4138868760811313,-1.221868538193448
2998110,YANA,70.75,136.08,0.758461976542217,0.9607311161859466,189.50271153641094,382.91583635170934,0.9607311161859466,-6.101363926322311
2969101,MEKONG RIVER,15.3183,105.5,0.7841544642872834,0.9823277210843389,677.4969821917572,1199.5490912338364,0.9823277210843389,5.018819512106227
2999250,TAZ,66.6,82.28,0.7984730863662634,0.9877747985292156,102.8387876774064,140.63200508628395,0.9877747985292156,-6.981380490481576
2316200,SYR DARYA,44.05,67.05,0.8134167945338623,0.9881253417894279,27.611464662921286,40.64866237013044,0.9881253417894279,-3.7386070521985926
2964128,CHAO PHRAYA MAENAM,14.4264,100.4864,0.7605553997994081,0.9918446893813805,8.506289658767587,13.832444624641136,0.9918446893813805,-1.1640452990503858
2590100,CHIKUGO GAWA,33.316111,130.497222,0.8606576759416259,0.4657589677097277,52.34762744543891,150.51446236313197,0.4657589677097277,-16.30734179875884
2909705,NIZHNYAYA TUNGUSKA,65.63,90.02,0.8584429578928883,0.9745425372843741,508.5572137442429,1114.320800989767,0.9745425372843741,-5.823859639347195
2469140,NGUM NAM,18.135,102.6217,0.7773527273175481,0.9786540416922506,68.47098440522645,114.20450877498975,0.9786540416922506,1.0277742954052953
2421400,SHAHRUD RUDKHANEH-YE,36.623056,49.513333,0.813487723860049,0.8798248242723127,3.889736192884948,10.546547939165198,0.8798248242723127,-4.037558261650042
2998702,ANYUY,68.1,164.17,0.7984768193191345,0.9322324389951394,40.34728196317016,93.9824488208078,0.9322324389951394,-6.533338032717344
2969010,MEKONG RIVER,20.2733,100.0833,0.8170402606422507,0.9362331009794737,518.5949378657838,570.9009097063058,0.9362331009794737,-16.70798244927129
2423300,BAKHTIARI RUDKHANEH-YE,32.933333,48.766667,0.8111458052395969,0.7671754243353359,17.598769413535045,63.737891149533496,0.7671754243353359,-3.1623827217630414
2588500,ARA KAWA,36.080833,139.441667,0.7717317386734847,0.17125324372123074,15.264932031774403,68.01457830442772,0.17125324372123074,-31.38694256103023
2311109,CHERNYY IRTYSH,48.0,85.22,0.7264023930957824,0.9849519862522083,35.95491467701708,43.6861660582336,0.9849519862522083,-9.14572356877409
2912302,TOBOL,56.66999817,66.34999847,0.8125501162493376,0.981462899307537,19.253145651272334,23.965777984216295,0.981462899307537,-15.955258675963409
2617110,AMU DARYA,37.83,65.25,0.7906272793206107,0.9618898271889749,95.40309991575566,225.2385093164977,0.9618898271889749,1.706091003442346
2469400,XONG NAM,19.97,102.2733,0.6954094428485315,0.9067415725125935,13.387192777151684,48.4484014534578,0.9067415725125935,3.6341829354602746
2903420,LENA,70.7,127.65,0.7806522574205054,0.9809516594543559,1600.830175844357,3260.134360020456,0.9809516594543559,-4.846698925770504
2907400,SELENGA,52.03,107.48,0.7085937171685107,0.8151658981871489,337.18461499754466,399.0340590703932,0.8151658981871489,35.535805570789414
2998400,INDIGIRKA,69.58,147.35,0.8410397538725256,0.9912954000491019,118.46562083993857,232.95772903413737,0.9912954000491019,-1.8632645915502037
2909150,YENISEY,67.48,86.5,0.7566103385105359,0.9664556170842452,1172.096315581509,4164.539389289835,0.9664556170842452,-1.2323304073269299
2999500,PUR,67.0,78.22,0.7028900084003621,0.9830633906389707,38.44341400432104,124.63798412364909,0.9830633906389707,-1.1510933911719676
2969460,LOEI MAE NAM,17.2983,101.78,0.7758568047278949,0.5176917494286587,7.1618601816844345,28.094044803345163,0.5176917494286587,-12.345047062958196
2469072,MEKONG RIVER,17.9283,102.62,0.8525926669020881,0.9749315545206124,564.7228896638637,684.0692585976923,0.9749315545206124,-4.779489937494073
2910300,TOM',56.5,84.91999817,0.7999465291419668,0.9648202125280163,147.85622314983777,309.0041008576956,0.9648202125280163,-4.4269563102064895
2999150,ANABAR,71.98,114.057,0.5961098988650497,0.9435105057104712,113.99739838391379,302.7145131468136,0.9435105057104712,-9.585596942536686
2998500,KOLYMA,67.37,153.67,0.8048400845493546,0.9761348532069617,195.73641074738373,544.5970029039875,0.9761348532069617,-2.0952534239958243
2908305,CHUNA,57.82,94.32,0.7979433815931231,0.9647212873317411,125.4244067285896,174.9368459960167,0.9647212873317411,-10.165057606325153
2428800,HALIL RUD,28.786389,57.548611,0.7782428116231515,0.5924026586268323,3.936853059626133,15.996362346035149,0.5924026586268323,-20.868412515513825
2903426,LENA,57.78,108.32,0.7956431595495111,0.9608614378836279,178.19542429236066,258.81713260611633,0.9608614378836279,-11.111144953587877
2908100,ANGARA,58.18,93.37,0.7653012160527258,0.8814752268619334,778.8952068531463,841.4097442728746,0.8814752268619334,-16.084997189669146
2423800,KARUN RUDKHANEH-YE,31.75,50.13,0.7465791071035894,0.8215409781926868,36.13443186902659,104.00405983339002,0.8215409781926868,-2.126553176855904
2423850,KHERSAN RUDKHANEH-YE,31.516667,50.421111,0.838243223892786,0.7613059515032279,17.270413787785163,58.8459383204639,0.7613059515032279,-2.9533356859278204
2903430,LENA,72.37,126.8,0.8254906583903134,0.9825506960247555,1297.2268179378098,2700.0773201783945,0.9825506960247555,-4.272758079759997
2588200,YODO GAWA,34.81,135.65,0.8610391256322225,0.6985782941634346,39.704796303410525,127.04534118857372,0.6985782941634346,-1.9909634479167546
2902850,KAMCHATKA,56.27,161.67,0.768669860719458,0.7266171755312292,289.83872812901774,314.59371509988927,0.7266171755312292,-30.459899615319905
2469120,BANGHIANG XE,16.185,105.3167,0.8665279218245915,0.9380053448824602,103.36303463465772,255.2328655954319,0.9380053448824602,4.46895578085806
2969150,CHI MAE NAM,15.7817,104.1417,0.8669877904050286,0.9956285517089527,10.800332350811582,20.128913691739783,0.9956285517089527,0.21909052406906954
2910606,OB',53.8,81.33,0.79250605237024,0.9749190175993536,182.49760177201017,224.09833853386485,0.9749190175993536,-9.779088303858792
2311104,IRTYSH,50.88,78.32,0.7949049210775327,0.9359727090628698,131.0822517631503,164.84939995319516,0.9359727090628698,-11.678534091795623
2901201,ANADYR',65.45,172.97,0.8450209118603269,0.9871214725603995,85.11834540253491,188.53417347164216,0.9871214725603995,-3.0913208219996187
2319200,URAL,50.85,51.28,0.8276868935055045,0.9625830143461518,63.48432607201912,129.0958054169839,0.9625830143461518,-18.165211808993906
2903429,LENA,61.83,129.6,0.757217285062477,0.9822008573789024,851.2866567681887,1162.496949504089,0.9822008573789024,-8.650938600671768
2423450,KARKHEH RUDKHANEH-YE,31.5,48.433333,0.8132947594937052,0.9063084403821345,15.687105168813709,51.180858179526496,0.9063084403821345,-1.9870838173677587
2969100,MEKONG RIVER,16.54,104.7367,0.8199252268962264,0.9856223491049226,814.1627989780447,881.1575264114236,0.9856223491049226,-8.782469450605007
2911098,IRTYSH,57.7,71.17,0.6943482819794918,0.986748987364262,78.55565066177635,85.40277648296664,0.986748987364262,-6.035742177369568
2416850,NORIN,41.17,72.1,0.6643193065705554,0.9716007153980714,30.444006048992982,52.676040416778335,0.9716007153980714,-0.7181327065120985
2469058,NGUM NAM,18.4183,102.55,0.700738417447696,0.9160935868719965,70.53937635804498,206.31562146559148,0.9160935868719965,-5.440734892994072
2569005,MEKONG RIVER,13.533,105.945,0.7471815128141304,0.9792247354226572,678.8342460363193,1141.2346015989558,0.9792247354226572,-1.2553910163458337
2911097,IRTYSH,58.20000076,68.23000336,0.8253908602502943,0.9939837001445861,116.95233563142996,140.88084642402077,0.9939837001445861,-4.748216887403156
2260100,CHINDWIN RIVER,26.0,95.7,0.8513667764107222,0.9673295084224857,221.7589701479843,499.59551621713587,0.9673295084224857,3.9529624134318677
2261500,SITTANG RIVER,18.92,96.47,0.7522325248751128,0.9814519251500884,17.057896081101926,35.19284520078173,0.9814519251500884,-0.31053788734721455
2998720,BOL'SHOY ANYUY,68.15,161.17,0.8334683312986029,0.9337244159130684,54.87653955990745,135.67410122226448,0.9337244159130684,-5.908274727569403
2421500,LAR RUD,35.855,52.056667,0.8011896044944468,0.9453934204256902,1.0547967245250356,2.784031581510827,0.9453934204256902,-6.626470644411523
2427200,DALAKI RUDKHANEH-YE,29.468611,51.2775,0.7204581008744225,0.07935374425763364,8.080720153816468,37.65942775749948,0.07935374425763364,-22.74897854693679
2423500,KARUN RUDKHANEH-YE,31.333333,48.683333,0.7598313474033872,0.8879901517879678,54.770918112585036,131.49865422082792,0.8879901517879678,4.4108664465136975
